,First_Name,Last_Name,player_name,player_id,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Home_Away,win,Min_played,total_sec_played
5938,Brittney,Griner,Brittney Griner,03e541cb-d11c-4975-b656-f6e7febcda7d,13,100.0,0.5710000000000001,0.0,0,4,0,0,4,0,0,0,1,1,29:56:00,1796.0
5939,Mistie,Bass,Mistie Bass,d15f89e1-5a33-491b-8ff5-c79a8b7d477b,6,100.0,0.33299999999999996,0.0,1,2,1,0,2,0,0,0,1,1,14:35,875.0
5940,Candice,Dupree,Candice Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,16,0.0,0.667,0.0,2,3,2,0,1,0,0,1,1,1,27:25:00,1645.0
5941,DeWanna,Bonner,DeWanna Bonner,b262f7f1-1c78-406c-86aa-7ad15122931f,14,83.3,0.5,33.3,3,12,5,1,1,0,0,2,1,1,32:21:00,1941.0
5942,Alex,Harden,Alex Harden,cb5b869d-00ea-45f1-901a-99890836744c,0,0.0,0.0,0.0,2,2,0,0,1,0,0,0,1,1,7:32,452.0
5943,Noelle,Quinn,Noelle Quinn,aa8d7e9a-1006-4091-93cb-4eb7fa52becc,3,50.0,0.5,0.0,2,2,0,0,2,0,0,0,1,1,8:44,524.0
5944,Diana,Taurasi,Diana Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,28,60.0,0.625,55.6,1,4,0,0,2,0,0,3,1,1,34:11:00,2051.0
5945,Kahleah,Copper,Kahleah Copper,6434f048-1c61-4a79-a990-73f51f46245e,3,100.0,0.33299999999999996,0.0,0,2,0,0,3,0,0,0,0,0,9:56,596.0
5946,Jamie,Weisner,Jamie Weisner,08e9e771-1033-4460-8ab1-8181d91c829a,2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1:38,98.0
5947,Bria,Hartley,Bria Hartley,1213c08d-c297-4cc2-8a9c-f2f16d5786db,10,25.0,0.6,33.3,1,2,2,0,5,0,0,0,0,0,22:13,1333.0
5949,Ally,Malott,Ally Malott,cb55c1f8-70f9-4b74-bdc7-db7c356bf9d2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1:38,98.0
5950,Natasha,Cloud,Natasha Cloud,f2c36797-b5c5-47a4-b073-43637c9794ef,8,80.0,0.5,0.0,3,4,0,0,2,0,0,1,0,0,18:34,1114.0
5951,Tayler,Hill,Tayler Hill,55c633f8-a460-43f9-b16d-9157bb1f1abc,11,66.7,0.429,16.7,2,6,2,1,1,0,0,0,0,0,30:24:00,1824.0
5952,Tierra,Ruffin-Pratt,Tierra Ruffin-Pratt,5035df5c-a727-478f-b7c9-41bd806d4d5c,9,100.0,0.5710000000000001,0.0,0,3,1,0,1,0,0,2,0,0,14:17,857.0
5953,Ivory,Latta,Ivory Latta,e3e0ad34-ab9b-492b-acc2-32cdd6e4e128,8,0.0,0.16699999999999998,66.7,1,2,1,0,1,0,0,0,0,0,21:21,1281.0
5954,Emma,Meesseman,Emma Meesseman,7ae3b3fc-2bf3-4600-abd6-c5511f140246,12,100.0,0.556,0.0,2,5,1,1,2,0,0,2,0,0,31:09:00,1869.0
5955,Stefanie,Dolson,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,14,100.0,0.625,0.0,0,6,4,0,4,0,0,0,0,0,22:37,1357.0
5956,Tianna,Hawkins,Tianna Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,8:51,531.0
5957,Kia,Vaughn,Kia Vaughn,0a47c7f6-f94c-4ddb-b8da-407a861ea796,0,0.0,0.0,0.0,1,2,0,1,3,0,0,1,0,0,17:23,1043.0
5958,Tanisha,Wright,Tanisha Wright,c8f2398d-ee12-4935-b481-1a0b3a955a9d,7,100.0,0.5,0.0,4,1,0,0,4,0,0,5,1,0,20:43,1243.0
5960,Lindsey,Harding,Lindsey Harding,bfe183d3-6ddd-4f67-aa15-104045409202,2,0.0,0.5,0.0,1,1,0,1,0,0,0,2,1,0,15:29,929.0
5961,Tina,Charles,Tina Charles,7797aa88-28c4-4a34-bb63-1af7f8d80ec0,23,100.0,0.6,0.0,1,11,2,0,3,0,0,4,1,0,38:54:00,2334.0
5962,Carolyn,Swords,Carolyn Swords,91369e98-52c7-4c2d-8489-fcc626aee7d1,0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,1,0,13:02,782.0
5963,Kiah,Stokes,Kiah Stokes,d3e817a8-9e72-44c2-a422-9d44a0b214d0,5,37.5,0.5,0.0,0,9,2,1,3,0,0,1,1,0,28:04:00,1684.0
5965,Brittany,Boyd,Brittany Boyd,27200429-fc99-425b-9e2d-3f181f802181,9,87.5,0.111,0.0,3,3,1,0,3,0,0,3,1,0,24:31:00,1471.0
5967,Swin,Cash,Swin Cash,2439960b-a301-4bb4-b947-1906f149ff21,2,0.0,0.2,0.0,0,2,1,1,5,0,0,1,1,0,15:05,905.0
5968,Sugar,Rodgers,Sugar Rodgers,07e0c644-8280-4e74-8546-0c9343f824e8,9,100.0,0.25,50.0,2,0,0,1,4,0,0,1,1,0,18:20,1100.0
5969,Shavonte,Zellous,Shavonte Zellous,63f2ed0d-80ea-404a-8ab6-2f4b25d1a827,12,50.0,0.7140000000000001,0.0,1,2,0,1,1,0,0,1,1,0,25:52:00,1552.0
5972,Jia,Perkins,Jia Perkins,3031d400-2c3c-414c-90be-779628f7f27b,5,100.0,0.33299999999999996,0.0,0,0,0,1,1,0,0,0,0,1,19:30,1170.0
5973,Sylvia,Fowles,Sylvia Fowles,f607fa8c-8b49-493d-9dac-18654474e6ad,9,60.0,0.429,0.0,1,4,0,3,3,0,0,1,0,1,22:47,1367.0
5974,Seimone,Augustus,Seimone Augustus,65437be0-ee65-4ef1-8629-9bb9ba019747,13,60.0,0.7140000000000001,0.0,3,5,1,0,3,0,0,1,0,1,29:33:00,1773.0
5975,Natasha,Howard,Natasha Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,3,25.0,0.33299999999999996,0.0,0,4,1,3,4,0,0,2,0,1,17:13,1033.0
5977,Lindsay,Whalen,Lindsay Whalen,3f53a238-b4df-4861-b260-73fc309d6e94,4,0.0,0.5,0.0,3,2,0,1,0,0,0,1,0,1,21:40,1300.0
5978,Rebekkah,Brunson,Rebekkah Brunson,d14c93b3-2d44-4dd2-b41c-ad44519d87b1,6,100.0,0.28600000000000003,0.0,1,7,1,3,5,0,0,1,0,1,25:05:00,1505.0
5979,Janel,McCarville,Janel McCarville,8b0b0092-3677-4f4b-9726-4f078c9f9c09,4,0.0,0.5,0.0,0,1,0,1,2,0,0,2,0,1,14:54,894.0
5980,Renee,Montgomery,Renee Montgomery,d8ef9679-5f87-49ad-862d-75b4f5b03383,10,0.0,1.0,0.0,4,1,0,2,1,0,0,1,0,1,18:21,1101.0
5981,Maya,Moore,Maya Moore,43f98360-7930-4fe5-b49a-1c9fd3b0c5c7,25,100.0,0.6,25.0,3,6,0,1,3,0,0,4,0,1,30:57:00,1857.0
5982,Noelle,Quinn,Noelle Quinn,aa8d7e9a-1006-4091-93cb-4eb7fa52becc,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,5:47,347.0
5983,Alex,Harden,Alex Harden,cb5b869d-00ea-45f1-901a-99890836744c,3,0.0,0.0,100.0,1,1,0,0,1,0,0,0,1,1,10:41,641.0
5984,Mistie,Bass,Mistie Bass,d15f89e1-5a33-491b-8ff5-c79a8b7d477b,6,66.7,0.667,0.0,1,1,0,5,1,0,0,1,1,1,17:28,1048.0
5985,Diana,Taurasi,Diana Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,19,88.9,0.5,16.7,9,2,1,1,4,0,0,1,1,1,34:53:00,2093.0
5986,DeWanna,Bonner,DeWanna Bonner,b262f7f1-1c78-406c-86aa-7ad15122931f,15,100.0,0.5,50.0,3,8,2,1,0,0,0,2,1,1,35:38:00,2138.0
5988,Isabelle,Harrison,Isabelle Harrison,184cc47d-af49-47fb-bcec-c0df1de4813f,4,0.0,1.0,0.0,0,2,0,0,0,0,0,0,1,1,4:37,277.0
5989,Sonja,Petrovic,Sonja Petrovic,0423a37f-5470-4bc8-965e-3284c7b9e2c1,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,1,4:57,297.0
5991,Brittney,Griner,Brittney Griner,03e541cb-d11c-4975-b656-f6e7febcda7d,21,100.0,0.375,0.0,2,7,3,1,5,0,0,0,1,1,34:54:00,2094.0
5992,Candice,Dupree,Candice Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,15,75.0,0.6,0.0,0,3,0,1,2,0,0,0,1,1,23:01,1381.0
5993,Penny,Taylor,Penny Taylor,9b056117-b261-4bf6-abab-d66816b55907,16,100.0,0.3,40.0,6,5,1,4,3,0,0,0,1,1,28:04:00,1684.0
5994,Morgan,Tuck,Morgan Tuck,58baa67f-6372-407c-b061-321934358331,12,50.0,0.667,33.3,1,6,1,0,2,0,0,1,0,0,30:18:00,1818.0
5996,Jasmine,Thomas,Jasmine Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,11,50.0,0.4,50.0,6,5,0,0,2,0,0,5,0,0,38:16:00,2296.0
5997,Kelly,Faris,Kelly Faris,cb9c30c7-a8d6-4377-bfb6-065425e07322,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,2:05,125.0
5998,Jonquel,Jones,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,5,50.0,0.667,0.0,0,4,1,2,1,0,0,2,0,0,9:42,582.0
5999,Rachel,Banham,Rachel Banham,30d46238-d1eb-476d-a526-4e2203474106,6,0.0,0.0,66.7,0,0,0,0,2,0,0,0,0,0,17:56,1076.0
6000,Camille,Little,Camille Little,9951fcfb-8d31-44e5-ba85-c41ed724763d,16,100.0,0.4,60.0,2,3,0,0,6,0,0,5,0,0,23:26,1406.0
6001,Chiney,Ogwumike,Chiney Ogwumike,26c1455a-af5d-46b0-b2c6-6c804033ccc7,9,100.0,0.667,0.0,0,3,2,1,3,0,0,2,0,0,11:25,685.0
6002,Kelsey,Bone,Kelsey Bone,93a6bb0d-9500-436e-89b4-33bc8ca6909c,7,0.0,0.33299999999999996,50.0,2,8,0,0,2,0,0,1,0,0,19:13,1153.0
6003,Aneika,Henry-Morello,Aneika Henry-Morello,2de359cb-081f-4275-9b91-fef22be654fd,0,0.0,0.0,0.0,1,5,1,0,0,0,0,0,0,0,11:05,665.0
6004,Alex,Bentley,Alex Bentley,208ce658-9579-408a-92b5-9c69a950f1be,14,100.0,0.556,100.0,0,3,0,0,4,0,0,2,0,0,18:13,1093.0
6005,Alyssa,Thomas,Alyssa Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,10,100.0,0.5,0.0,1,2,0,1,5,0,0,0,0,0,18:21,1101.0
6006,Marissa,Coleman,Marissa Coleman,c76cc646-9334-4755-b9ab-b25f3ec30ee9,11,0.0,0.8,33.3,2,7,1,1,0,0,0,0,1,1,30:02:00,1802.0
6007,Devereaux,Peters,Devereaux Peters,b0dc3c9b-b302-4fc9-bf0f-53c4e801727f,8,100.0,0.75,0.0,1,2,1,2,2,0,0,2,1,1,20:10,1210.0
6008,Briann,January,Briann January,9a3004e2-f946-4df6-b306-4213cc0879a0,4,100.0,0.16699999999999998,0.0,3,0,0,1,0,0,0,0,1,1,15:43,943.0
6009,Erlana,Larkins,Erlana Larkins,ef6939eb-3ef0-4350-9ace-20b297093373,2,0.0,1.0,0.0,2,5,1,2,5,0,0,1,1,1,17:53,1073.0
6010,Lynetta,Kizer,Lynetta Kizer,e80a4aea-d9a2-4974-ba79-c03b6165daa0,20,100.0,0.615,0.0,0,4,1,0,3,0,0,1,1,1,22:07,1327.0
6011,Tamika,Catchings,Tamika Catchings,d4b8c33b-7f52-4396-be56-f5e73d5e53a3,9,0.0,0.5,50.0,3,4,1,1,1,0,0,0,1,1,19:50,1190.0
6012,Erica,Wheeler,Erica Wheeler,28361fd5-c935-4025-a709-2c488f53ed8c,8,0.0,0.2,100.0,1,3,0,1,2,0,0,3,1,1,24:17:00,1457.0
6014,Brene,Moseley,Brene Moseley,a8bba98c-6080-4955-951a-eec7e5bdc503,4,0.0,0.4,0.0,3,0,0,0,1,0,0,5,1,1,17:01,1021.0
6016,Tiffany,Mitchell,Tiffany Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,19,100.0,0.375,40.0,2,2,1,0,4,0,0,2,1,1,32:57:00,1977.0
6018,Crystal,Langhorne,Crystal Langhorne,8305dae8-d67f-48ce-8ba1-e892bd7c4339,3,50.0,1.0,0.0,0,0,0,0,1,0,0,2,0,0,11:20,680.0
6019,Jewell,Loyd,Jewell Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,11,100.0,0.8,0.0,1,4,0,1,0,0,0,3,0,0,30:22:00,1822.0
6020,Jenna,O'Hea,Jenna O'Hea,af1ff93f-9810-4237-94aa-bbbd19982351,6,50.0,0.5,50.0,0,1,0,1,3,0,0,2,0,0,25:32:00,1532.0
6021,Sue,Bird,Sue Bird,98e388da-9dca-4478-975c-a6702f57a9ca,14,100.0,0.5,75.0,6,2,0,0,1,0,0,3,0,0,27:32:00,1652.0
6022,Kaleena,Mosqueda-Lewis,Kaleena Mosqueda-Lewis,7d98a8fc-8d83-4ad0-b945-be8aefc857af,4,66.7,1.0,0.0,2,1,0,0,2,0,0,3,0,0,16:29,989.0
6023,Monica,Wright,Monica Wright,c95554af-c754-4947-bbfc-9b1d22459e76,3,50.0,0.33299999999999996,0.0,2,4,0,2,6,0,0,3,0,0,16:25,985.0
6025,Markeisha,Gatling,Markeisha Gatling,8a82ef81-891a-4e96-9446-b07020361f79,6,0.0,0.6,0.0,1,0,0,1,5,0,0,1,0,0,15:38,938.0
6026,Ramu,Tokashiki,Ramu Tokashiki,10b152cb-6474-45a8-93f2-af491805231f,6,0.0,0.75,0.0,2,2,0,3,2,0,0,0,0,0,18:24,1104.0
6027,Abby,Bishop,Abby Bishop,153e268d-f95d-4437-ab1c-cfb59df9a4ea,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,3:03,183.0
6028,Breanna,Stewart,Breanna Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,22,100.0,0.778,25.0,1,8,1,1,3,0,0,3,0,0,31:35:00,1895.0
6029,Blake,Dietrick,Blake Dietrick,35003d9f-322f-494b-869d-30bbb744ef26,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3:40,220.0
6030,Bria,Hartley,Bria Hartley,1213c08d-c297-4cc2-8a9c-f2f16d5786db,0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,1,0,14:06,846.0
6031,Tayler,Hill,Tayler Hill,55c633f8-a460-43f9-b16d-9157bb1f1abc,11,75.0,0.111,40.0,2,4,2,1,2,0,0,1,1,0,25:49:00,1549.0
6032,Tierra,Ruffin-Pratt,Tierra Ruffin-Pratt,5035df5c-a727-478f-b7c9-41bd806d4d5c,8,100.0,0.5,0.0,6,5,1,2,2,0,0,3,1,0,25:20:00,1520.0
6033,Kahleah,Copper,Kahleah Copper,6434f048-1c61-4a79-a990-73f51f46245e,6,50.0,0.33299999999999996,0.0,1,7,2,1,3,0,0,2,1,0,19:24,1164.0
6034,Ivory,Latta,Ivory Latta,e3e0ad34-ab9b-492b-acc2-32cdd6e4e128,11,0.0,0.33299999999999996,50.0,1,1,0,1,4,0,0,2,1,0,21:26,1286.0
6035,Tianna,Hawkins,Tianna Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,5,75.0,1.0,0.0,0,1,1,0,0,0,0,0,1,0,5:12,312.0
6036,Natasha,Cloud,Natasha Cloud,f2c36797-b5c5-47a4-b073-43637c9794ef,5,0.0,0.33299999999999996,50.0,1,1,0,0,0,0,0,1,1,0,17:02,1022.0
6037,Stefanie,Dolson,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,14,100.0,0.7140000000000001,0.0,2,3,1,1,2,0,0,2,1,0,27:50:00,1670.0
6041,Kia,Vaughn,Kia Vaughn,0a47c7f6-f94c-4ddb-b8da-407a861ea796,8,0.0,0.8,0.0,1,6,4,1,1,0,0,1,1,0,13:29,809.0
6042,Emma,Meesseman,Emma Meesseman,7ae3b3fc-2bf3-4600-abd6-c5511f140246,10,0.0,0.5,100.0,1,3,1,1,3,0,0,1,1,0,30:22:00,1822.0
6043,Clarissa,dos Santos,Clarissa dos Santos,3381b955-8d3d-4aa3-acfe-8913b177b856,4,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,5:55,355.0
6044,Jessica,Breland,Jessica Breland,897d2576-c2c5-4f86-83d4-a808ace96065,6,0.0,0.5,0.0,1,2,1,0,1,0,0,1,0,1,15:31,931.0
6045,Jamierra,Faulkner,Jamierra Faulkner,cd0854e7-1f8b-4a3a-b88b-0c5468cd70f7,9,100.0,0.5,33.3,7,3,0,0,0,0,0,2,0,1,23:02,1382.0
6046,Erika,de Souza,Erika de Souza,e6f56dea-6650-415f-b70d-37a427c6fe83,8,0.0,0.5710000000000001,0.0,0,4,1,0,3,0,0,1,0,1,20:08,1208.0
6047,Imani,Boyette,Imani Boyette,9d31d9cc-f287-4d91-a739-f76ccc88a55a,4,0.0,0.5,0.0,1,5,0,1,4,0,0,1,0,1,15:28,928.0
6048,Tamera,Young,Tamera Young,1b5f5051-84f1-409c-8e0f-fe6ed00ff126,7,100.0,0.75,0.0,3,1,1,0,3,0,0,1,0,1,25:53:00,1553.0
6049,Courtney,Vandersloot,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,10,100.0,0.33299999999999996,50.0,8,0,0,1,2,0,0,2,0,1,16:58,1018.0
6050,Cheyenne,Parker,Cheyenne Parker,4a97e708-71e5-4d58-b1e8-883adf027925,2,0.0,1.0,0.0,0,0,0,0,2,0,0,0,0,1,2:49,169.0
6051,Betnijah,Laney,Betnijah Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0:16,16.0
6052,Cappie,Pondexter,Cappie Pondexter,8641b2d8-daa9-4c6f-803d-7d9fb2eef35a,16,80.0,0.375,100.0,3,3,1,2,0,0,0,1,0,1,29:55:00,1795.0
6053,Allie,Quigley,Allie Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,2,0.0,0.5,0.0,0,0,0,3,0,0,0,1,0,1,10:05,605.0
6054,Elena,Delle Donne,Elena Delle Donne,8dc72518-7da4-4803-b9c6-bec3a6cf6fd6,18,87.5,0.4,25.0,3,9,1,0,1,0,0,2,0,1,34:00:00,2040.0
6055,Alana,Beard,Alana Beard,edea0ce9-bdc7-484a-98b1-ac166c1ce240,7,0.0,0.4,50.0,0,3,2,2,2,0,0,2,1,1,30:07:00,1807.0
6056,Chelsea,Gray,Chelsea Gray,ca6b54e3-612d-4523-9582-b88e675f58de,11,50.0,0.33299999999999996,66.7,2,0,0,0,0,0,0,2,1,1,19:03,1143.0
6059,Essence,Carson,Essence Carson,3e053532-93c1-4ac4-90b2-31b2a64cabbe,3,0.0,0.0,100.0,1,6,2,0,3,0,0,1,1,1,28:08:00,1688.0
6060,Candace,Parker,Candace Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,10,50.0,0.14300000000000002,50.0,7,5,0,2,4,0,0,3,1,1,29:48:00,1788.0
6061,Kristi,Toliver,Kristi Toliver,12292e57-db16-407e-a936-d6fe4d0f0bb4,10,100.0,0.0,50.0,2,2,0,1,2,0,0,2,1,1,35:10:00,2110.0
6062,Nneka,Ogwumike,Nneka Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,21,83.3,0.667,0.0,5,10,4,2,2,0,0,2,1,1,34:55:00,2095.0
6064,Ana,Dabovic,Ana Dabovic,3437f72c-0b9a-43e2-aea2-39201c8e9190,4,100.0,0.5,0.0,0,2,1,0,2,0,0,2,1,1,7:32,452.0
6065,Jantel,Lavender,Jantel Lavender,694de0b2-2e26-4778-ae03-43d38d915637,2,0.0,1.0,0.0,0,2,0,0,2,0,0,1,1,1,15:17,917.0
6067,Frida,Eldebrink,Frida Eldebrink,ab55bc57-04f2-4d4f-a7da-5895f2e232ce,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,5:44,344.0
6068,Kayla,Alexander,Kayla Alexander,431ad0c1-f516-4bb7-b2f9-3be4533a3c5b,14,100.0,0.75,0.0,1,10,6,0,3,0,0,1,0,0,21:25,1285.0
6070,Monique,Currie,Monique Currie,f280dbb0-5fea-46d4-ac39-45e6a2f08837,4,0.0,0.5,0.0,1,4,3,2,5,0,0,2,0,0,22:10,1330.0
6072,Sydney,Colson,Sydney Colson,3bca6f7c-3910-4f27-9372-db6ccbc64157,3,50.0,0.16699999999999998,0.0,0,3,0,4,2,0,0,2,0,0,18:46,1126.0
6073,Alex,Montgomery,Alex Montgomery,6bbfe6bb-63c6-4eb1-897b-f4e121b2e612,0,0.0,0.0,0.0,1,3,0,0,1,0,0,0,0,0,11:18,678.0
6074,Jayne,Appel-Marinelli,Jayne Appel-Marinelli,96e50439-52bd-4952-9b63-42c59bf17aaa,4,0.0,0.4,0.0,2,6,2,0,1,0,0,0,0,0,21:14,1274.0
6076,Moriah,Jefferson,Moriah Jefferson,564b47ed-ae1e-442b-b949-82164f36b079,5,50.0,0.4,0.0,2,0,0,1,2,0,0,2,0,0,21:14,1274.0
6077,Astou,Ndour,Astou Ndour,3c7bca56-df7a-4a7f-9a2e-481c474e701d,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,5:15,315.0
6078,Haley,Peters,Haley Peters,948bbd7b-a34a-442d-9e47-c6dda46ea10a,4,100.0,0.25,0.0,2,1,0,0,1,0,0,0,0,0,17:46,1066.0
6079,Kayla,McBride,Kayla McBride,b404562d-a1fd-446f-bcd0-6b545dfde9c6,20,100.0,0.5,28.6,0,3,0,2,1,0,0,3,0,0,30:26:00,1826.0
6080,Dearica,Hamby,Dearica Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,7,75.0,0.33299999999999996,0.0,4,8,5,2,0,0,0,2,0,0,24:42:00,1482.0
6081,Alex,Bentley,Alex Bentley,208ce658-9579-408a-92b5-9c69a950f1be,16,100.0,0.462,20.0,2,1,0,1,3,0,0,1,1,0,25:00:00,1500.0
6082,Alyssa,Thomas,Alyssa Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,5,50.0,0.33299999999999996,0.0,1,4,1,2,1,0,0,4,1,0,25:39:00,1539.0
6083,Aneika,Henry-Morello,Aneika Henry-Morello,2de359cb-081f-4275-9b91-fef22be654fd,2,0.0,0.33299999999999996,0.0,0,1,1,1,1,0,0,1,1,0,7:39,459.0
6084,Morgan,Tuck,Morgan Tuck,58baa67f-6372-407c-b061-321934358331,6,100.0,0.667,0.0,0,4,0,0,1,0,0,2,1,0,14:36,876.0
6085,Kelsey,Bone,Kelsey Bone,93a6bb0d-9500-436e-89b4-33bc8ca6909c,6,0.0,0.6,0.0,1,7,1,0,3,0,0,3,1,0,14:59,899.0
6086,Kelly,Faris,Kelly Faris,cb9c30c7-a8d6-4377-bfb6-065425e07322,4,100.0,0.33299999999999996,0.0,1,1,0,2,2,0,0,2,1,0,13:06,786.0
6088,Chiney,Ogwumike,Chiney Ogwumike,26c1455a-af5d-46b0-b2c6-6c804033ccc7,8,50.0,0.429,0.0,0,6,1,2,2,0,0,0,1,0,19:46,1186.0
6089,Jonquel,Jones,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,3,75.0,0.0,0.0,2,5,1,0,2,0,0,1,1,0,12:48,768.0
6090,Camille,Little,Camille Little,9951fcfb-8d31-44e5-ba85-c41ed724763d,12,75.0,0.5,33.3,2,2,0,0,3,0,0,1,1,0,24:48:00,1488.0
6091,Rachel,Banham,Rachel Banham,30d46238-d1eb-476d-a526-4e2203474106,5,0.0,1.0,33.3,2,0,0,1,2,0,0,2,1,0,12:54,774.0
6092,Jasmine,Thomas,Jasmine Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,10,100.0,0.5,33.3,5,4,1,3,4,0,0,1,1,0,28:45:00,1725.0
6093,Sancho,Lyttle,Sancho Lyttle,fb843667-2e36-428f-a555-bcea00dbb793,6,0.0,0.429,0.0,1,11,3,3,4,0,1,0,0,1,35:35:00,2135.0
6094,Cierra,Burdick,Cierra Burdick,a7fdfaa7-f49a-43d4-a7b7-a11d64e07418,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,2:50,170.0
6095,Angel,McCoughtry,Angel McCoughtry,f6424ed9-e483-4de8-b577-a4c494adc002,21,0.0,0.818,20.0,4,8,1,3,3,0,0,3,0,1,33:17:00,1997.0
6097,Bria,Holmes,Bria Holmes,57d6cf6c-09ee-4afa-b379-20277cce34d7,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,1,14:54,894.0
6098,Matee,Ajavon,Matee Ajavon,f2993f12-20e9-4b80-9019-da9c8660c9ee,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,2:50,170.0
6099,Carla,Cortijo,Carla Cortijo,d91b9678-cb2c-40a7-9608-f775c2589a5a,13,0.0,0.5,75.0,1,4,0,0,1,0,0,4,0,1,15:52,952.0
6100,Tiffany,Hayes,Tiffany Hayes,f24ac568-77f4-4344-84a7-7fde145dda84,23,84.6,0.75,0.0,3,5,2,1,2,0,0,2,0,1,29:20:00,1760.0
6102,Rachel,Hollivay,Rachel Hollivay,c3f494fd-b481-4a13-8cf1-13d9df694d41,1,50.0,0.0,0.0,0,1,1,0,2,0,0,0,0,1,6:05,365.0
6103,Elizabeth,Williams,Elizabeth Williams,c8672dba-0deb-4cf1-8304-82365865edaa,11,71.4,0.231,0.0,1,5,3,1,4,0,0,3,0,1,35:07:00,2107.0
6104,Layshia,Clarendon,Layshia Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,8,100.0,0.5,0.0,1,3,0,2,2,0,0,4,0,1,24:10:00,1450.0
6107,Sugar,Rodgers,Sugar Rodgers,07e0c644-8280-4e74-8546-0c9343f824e8,21,0.0,0.375,62.5,2,4,1,1,3,0,0,2,1,1,27:17:00,1637.0
6108,Adut,Bulgak,Adut Bulgak,19dd3ec9-8807-4c4e-871a-b0b0bb64cf64,2,0.0,0.5,0.0,0,3,0,0,2,0,0,0,1,1,4:19,259.0
6109,Tina,Charles,Tina Charles,7797aa88-28c4-4a34-bb63-1af7f8d80ec0,14,50.0,0.5,0.0,6,9,3,0,0,0,0,2,1,1,29:47:00,1787.0
6110,Tanisha,Wright,Tanisha Wright,c8f2398d-ee12-4935-b481-1a0b3a955a9d,2,0.0,0.5,0.0,4,1,1,2,2,0,0,2,1,1,20:48,1248.0
6111,Brittany,Boyd,Brittany Boyd,27200429-fc99-425b-9e2d-3f181f802181,7,50.0,0.33299999999999996,50.0,5,2,0,0,2,0,0,2,1,1,19:12,1152.0
6112,Shavonte,Zellous,Shavonte Zellous,63f2ed0d-80ea-404a-8ab6-2f4b25d1a827,13,88.9,0.5,100.0,3,1,0,2,1,0,0,1,1,1,20:56,1256.0
6114,Kiah,Stokes,Kiah Stokes,d3e817a8-9e72-44c2-a422-9d44a0b214d0,8,0.0,0.5710000000000001,0.0,0,12,3,0,3,0,0,0,1,1,27:12:00,1632.0
6115,Amanda,Zahui B.,Amanda Zahui B.,075888e0-4efc-4d52-8ea0-1943a87e8bfb,7,0.0,0.667,33.3,0,0,0,0,4,0,0,2,1,1,10:08,608.0
