,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date
1214,Courtney,Lee,5247355c-121e-4053-8627-54d99e61d518,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mavericks,1,0,97,00:00,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1215,J.J.,Barea,b6cdfbf4-fd3f-46f3-b889-732b3bae1da8,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mavericks,1,0,97,00:00,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1216,Michael,Kidd-Gilchrist,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,F,2,0.0,100.0,0.0,0,2,1,0,0,0,0,0,Mavericks,1,0,97,6:17,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1217,Luka,Doncic,d2ee92e9-3e72-45eb-b156-2dc5adc1e6f7,G,38,50.0,57.9,44.4,9,9,0,1,4,0,1,5,Mavericks,1,0,97,41:43,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1218,Delon,Wright,1db0df17-b3d5-4ddb-98d0-8f86239347bf,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mavericks,1,0,97,00:00,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1219,Dorian,Finney-Smith,426357dc-340b-4d89-8e3b-7d6b4022b460,F,16,66.7,66.7,40.0,4,6,3,0,2,0,0,3,Mavericks,1,0,97,36:40,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1220,Josh,Reaves,f3c13f34-9d54-4595-8643-a63beff67d15,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mavericks,1,0,97,1:53,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1221,Kristaps,Porzingis,3c5901ef-af1d-441d-aeed-8e0a93cead49,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mavericks,1,0,97,00:00,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1222,Tim,Hardaway Jr.,35cd1338-c56b-4247-b53c-264585c59883,F,10,0.0,50.0,18.2,1,1,1,0,2,0,0,1,Mavericks,1,0,97,32:41,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1223,JaMychal,Green,2bd97a34-ced9-4413-bfaa-94dbafaa0fdd,F-C,7,100.0,60.0,0.0,1,5,2,0,1,0,0,0,Clippers,0,1,111,14:34,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1224,Patrick,Patterson,5a25d084-9ef7-4e81-8da8-737b5a9d6ed9,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Clippers,0,1,111,00:00,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1225,Kawhi,Leonard,c12fb587-fc86-471c-8a84-19caf31325ce,F,33,100.0,68.4,25.0,7,14,4,5,4,0,0,3,Clippers,0,1,111,40:23,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1226,Montrezl,Harrell,869c305c-3e1f-49e5-a59b-5f1e03d198f8,F-C,4,0.0,50.0,0.0,0,2,0,0,3,0,0,0,Clippers,0,1,111,14:46,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1227,Terance,Mann,a6cc820a-8dce-40aa-840c-f0c94cfa9e46,G-F,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,Clippers,0,1,111,1:36,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1228,Amir,Coffey,b9d4ce1b-94dc-4bec-8d62-70a86d9c523e,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Clippers,0,1,111,1:22,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1229,Paul,George,db09f372-9a17-4889-add7-bf8a75ab6da6,G,15,50.0,33.3,28.6,7,9,2,0,4,0,0,5,Clippers,0,1,111,39:52,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1230,Landry,Shamet,467f6843-4a9d-413b-9924-d2188d60e6fe,G,9,0.0,0.0,50.0,4,1,0,2,1,0,0,1,Clippers,0,1,111,37:31,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1231,Lou,Williams,2629c593-5f7c-4d34-aec7-6b949572af2a,G,5,100.0,20.0,0.0,2,2,0,0,1,0,0,1,Clippers,0,1,111,16:57,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1232,Rodney,McGruder,bab1b58c-6d77-433c-bf21-c4a3a6b24b7f,G,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,Clippers,0,1,111,1:36,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1233,Marcus,Morris Sr.,4d7cb358-0fec-482f-9f57-92c39e8bf214,F,9,0.0,75.0,100.0,0,1,0,1,2,1,0,0,Clippers,0,1,111,10:53,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1234,Ivica,Zubac,2da18268-82d4-4b40-a296-7ceddd435d0b,C,15,100.0,75.0,0.0,0,11,0,0,3,0,0,1,Clippers,0,1,111,33:14,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1235,Joakim,Noah,b6eee153-eac4-41e5-afcb-ab46cf7a8ba8,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Clippers,0,1,111,00:00,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1236,Patrick,Beverley,912e7aa3-dd03-4a98-9980-0442e108f287,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Clippers,0,1,111,00:00,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1237,Reggie,Jackson,7b745dde-a011-45a8-98a8-460a9facb3ce,G,14,0.0,50.0,57.1,1,5,0,0,2,0,0,2,Clippers,0,1,111,27:16,Covid,8000,0d029250-d9ca-4770-8554-969e1d6e2f6f,2020-08-30T19:30:00+00:00
1238,Tony,Bradley,6130d33e-5725-4f5d-8f81-76ecd691a5b2,C-F,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,Jazz,1,0,107,4:47,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1239,Ed,Davis,9dbc15ee-deec-4c8c-86e9-71396ff80ef8,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,0,107,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1240,Mike,Conley,460b7264-b98f-483e-b841-59a18c2e4d67,G,21,75.0,42.9,66.7,6,5,1,1,2,0,0,2,Jazz,1,0,107,34:08,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1241,Georges,Niang,fae899bc-3fc7-43d9-b2c9-35721d11e438,F,10,100.0,50.0,50.0,0,1,0,0,4,0,0,0,Jazz,1,0,107,20:04,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1242,Royce,O'Neale,32526c95-bc6e-4d28-a751-c4200904d80b,F,5,50.0,0.0,33.3,2,3,0,1,3,0,0,2,Jazz,1,0,107,38:18,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1243,Juwan,Morgan,b2a52646-bbd0-4dc0-82c0-8145d4b00b22,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,0,107,1:41,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1244,Justin,Wright-Foreman,81d3ce4b-c47a-46f2-87aa-282cf4a6e82a,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,0,107,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1245,Miye,Oni,eec2714c-72a5-48c8-bc10-d628e2a583f7,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,0,107,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1246,Nigel,Williams-Goss,275f6aed-de63-4bd5-86b2-865113b12053,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,0,107,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1247,Rudy,Gobert,37fbc3a5-0d10-4e22-803b-baa2ea0cdb12,C,11,45.5,37.5,0.0,1,11,1,1,2,0,0,0,Jazz,1,0,107,41:32,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1248,Emmanuel,Mudiay,8f7caaba-426f-4bee-be51-9625718d51f3,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,0,107,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1249,Donovan,Mitchell,b6dde96e-3748-4cbe-86d2-798d5dffb3c0,G,44,100.0,41.7,69.2,5,6,2,3,1,0,0,4,Jazz,1,0,107,39:59,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1250,Jordan,Clarkson,03d77214-5780-4715-8df2-13de3af5ea2d,G,11,0.0,50.0,16.7,2,4,1,2,2,0,0,2,Jazz,1,0,107,29:50,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1251,Joe,Ingles,5b297372-b2af-445e-a4bc-777982dbc1e3,F,5,100.0,0.0,25.0,4,0,0,0,4,0,0,0,Jazz,1,0,107,29:41,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1252,Jarrell,Brantley,9208711c-a497-4400-8f4a-42b886c19b72,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,0,107,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1253,Rayjon,Tucker,847ab791-26a2-439e-9c66-0c4a77a93b82,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,0,107,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1254,Michael,Porter Jr.,3a7d6510-00e9-4265-81df-864a1f547269,F,2,0.0,50.0,0.0,1,12,0,0,0,0,0,1,Nuggets,0,1,119,28:07,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1255,Jamal,Murray,685576ef-ea6c-4ccf-affd-18916baf4e60,G,50,77.8,66.7,75.0,6,5,1,0,5,0,0,5,Nuggets,0,1,119,43:03,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1256,Tyler,Cook,28b555ef-3b7d-46e9-b291-643a639086e7,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,1,119,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1257,Torrey,Craig,c14eba17-879a-461e-9413-bf71a378de6e,F,8,75.0,100.0,50.0,2,6,0,2,2,0,0,0,Nuggets,0,1,119,21:33,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1258,Keita,Bates-Diop,af3416bc-38fb-46ca-9b03-72a88d7fda35,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,1,119,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1259,Paul,Millsap,59f6f688-7000-4cf5-a27f-a1980dd86d93,F,5,100.0,0.0,50.0,0,5,0,1,2,0,0,2,Nuggets,0,1,119,19:05,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1260,Jerami,Grant,5b315e15-6633-4ce2-8200-71b821553314,F,18,100.0,100.0,57.1,0,1,0,0,2,0,0,3,Nuggets,0,1,119,34:50,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1261,Vlatko,Cancar,957e63a8-d87d-47d2-89cc-416afa292d80,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,1,119,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1262,Gary,Harris,6b5d0264-fa2d-4956-919b-61abfc6bb8d7,G,4,100.0,50.0,0.0,0,3,1,1,5,0,0,2,Nuggets,0,1,119,20:45,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1263,Monte,Morris,48b05ddf-0a9f-4426-9394-231c54726eaa,G,10,100.0,80.0,0.0,3,2,0,0,2,0,0,0,Nuggets,0,1,119,24:37,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1264,Mason,Plumlee,9570a938-324f-40e8-92dd-8a4fcf4a953b,F-C,0,0.0,0.0,0.0,1,5,3,1,2,0,0,0,Nuggets,0,1,119,11:34,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1265,Will,Barton,85e1279a-77c4-49a7-bfa0-7699e64b581f,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,1,119,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1266,Troy,Daniels,562677c1-2a13-4934-a801-a6c88c619e83,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,1,119,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1267,PJ,Dozier,ee06e9d2-98bf-487d-96a5-4954c25b75ef,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,1,119,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1268,Noah,Vonleh,84215e01-6108-4fd0-9a11-19e9518ab378,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,1,119,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1269,Nikola,Jokic,f2625432-3903-4f90-9b0b-2e4f63856bb0,C,22,100.0,40.0,60.0,9,4,2,3,4,0,0,2,Nuggets,0,1,119,36:26,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1270,Bol,Bol,6395ff32-c9b6-4ad0-8f0f-dce474274725,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,1,119,00:00,Covid,8000,05d7eae8-f864-49e6-a150-7805d73ff581,2020-08-31T00:30:00+00:00
1271,Thanasis,Antetokounmpo,64c0e4e5-8711-4b86-8072-745f6084df73,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bucks,1,0,104,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1272,Brook,Lopez,c179fb5c-9845-4e37-aef7-6e00d97548eb,C,24,100.0,100.0,66.7,0,1,1,1,4,0,0,1,Bucks,1,0,104,27:24,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1273,Ersan,Ilyasova,a519659f-7cc0-40ee-8c49-1bb0b9ca5b13,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bucks,1,0,104,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1274,George,Hill,6e566165-6674-4306-9994-470f60720a2c,G,8,60.0,50.0,33.3,4,1,1,0,2,0,0,4,Bucks,1,0,104,36:19,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1275,D.J.,Wilson,91ef3b61-97a2-4b07-981a-c4228713fd1f,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bucks,1,0,104,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1276,Sterling,Brown,2c04ab46-c23c-4df8-a748-15f0e35e4e8b,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bucks,1,0,104,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1277,Robin,Lopez,e521ef3c-7892-4f14-a560-df320872d59a,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bucks,1,0,104,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1278,Marvin,Williams,e17a3191-b05c-4878-8be6-21028b8ec007,F,5,100.0,40.0,0.0,1,2,1,1,3,0,0,0,Bucks,1,0,104,21:21,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1279,Donte,DiVincenzo,9cfad453-b323-43dc-a066-6cd0a21745ad,G,1,50.0,0.0,0.0,2,4,2,0,1,0,0,1,Bucks,1,0,104,13:56,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1280,Frank,Mason,b232296c-17ab-4c5c-9f05-8ae1cd275a4e,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bucks,1,0,104,1:40,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1281,Eric,Bledsoe,8cee3c73-f765-4000-882d-0c6d0b8acbe3,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bucks,1,0,104,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1282,Khris,Middleton,4c362eee-6474-40ea-b1b4-d8f917f95175,F,28,0.0,50.0,50.0,5,6,0,2,6,0,0,4,Bucks,1,0,104,37:03,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1283,Wesley,Matthews,795bcca3-0cca-448c-8198-85c664f76c75,G,7,50.0,0.0,66.7,0,1,0,1,2,0,0,1,Bucks,1,0,104,23:46,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1284,Giannis,Antetokounmpo,6c60282d-165a-4cba-8e5a-4f2d9d4c5905,F,18,33.3,57.1,40.0,9,10,2,1,3,0,0,6,Bucks,1,0,104,36:36,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1285,Kyle,Korver,ba1b12c1-ee81-47d2-9f02-56110ff2a318,G-F,11,0.0,50.0,42.9,0,3,0,0,1,0,0,1,Bucks,1,0,104,16:28,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1286,Pat,Connaughton,298852ca-299d-4cb9-a9e5-6ac909582f78,G,2,0.0,50.0,0.0,1,6,0,0,2,0,0,1,Bucks,1,0,104,25:27,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1287,Gabe,Vincent,1d4905d6-a6b4-4b45-8a90-91ed03440d0f,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Heat,0,1,115,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1288,Meyers,Leonard,51d0a386-20a8-4e68-a8ec-face10febaff,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Heat,0,1,115,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1289,Tyler,Herro,8bd80771-843f-4d7f-a4e7-b4d4f6c4e7c6,G,11,100.0,0.0,50.0,1,3,0,0,2,0,0,2,Heat,0,1,115,28:38,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1290,Duncan,Robinson,18d35316-9f40-408c-abcc-ab49e06ef8e8,G,4,100.0,0.0,25.0,3,1,0,0,4,0,0,0,Heat,0,1,115,26:17,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1291,Kyle,Alexander,19c853fd-a4ed-470d-8b63-581a2d6ca1f5,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Heat,0,1,115,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1292,Udonis,Haslem,ed343fa6-397c-4456-9f3f-63efee6706b5,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Heat,0,1,115,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1293,Bam,Adebayo,11c303dc-540c-4090-8e0c-76c2fb2c125a,C,12,100.0,41.7,0.0,6,17,6,2,3,0,0,2,Heat,0,1,115,37:48,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1294,Solomon,Hill,e68c7b19-7c0e-49a6-920c-48668f7ddbcf,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Heat,0,1,115,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1295,Jae,Crowder,db74c5dd-08bd-41a5-99ba-328e9b18aeb5,F,9,0.0,0.0,42.9,0,9,1,0,2,0,0,4,Heat,0,1,115,34:55,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1296,Kelly,Olynyk,8e288d6e-50b8-404b-812b-823ae5bab61f,F-C,4,50.0,0.0,100.0,2,2,0,1,3,0,0,0,Heat,0,1,115,7:42,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1297,KZ,Okpala,77dc9e11-c422-4c1b-9545-0f487095891e,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Heat,0,1,115,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1298,Goran,Dragic,fea7b92a-0124-4775-8747-e4828f0dab8b,G,27,100.0,70.0,40.0,5,6,2,1,3,0,0,2,Heat,0,1,115,33:37,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1299,Kendrick,Nunn,d63b17e9-59a5-44e0-9bf9-4ad454052b10,G,6,0.0,50.0,0.0,2,0,0,1,1,0,0,1,Heat,0,1,115,16:03,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1300,Jimmy,Butler,0e163d44-67a7-4107-9421-5333600166bb,F,40,92.3,61.1,100.0,2,4,2,2,1,0,0,3,Heat,0,1,115,36:29,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1301,Derrick,Jones Jr.,54cf6e06-9172-44b8-8d3b-ea1b6926553d,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Heat,0,1,115,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1302,Chris,Silva,cc48bc62-dcd4-4522-8b65-c8588b06169d,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Heat,0,1,115,00:00,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1303,Andre,Iguodala,9fdcd102-1c82-4e32-b366-c93139352c75,F-G,2,0.0,100.0,0.0,0,4,1,1,4,0,0,2,Heat,0,1,115,18:31,Covid,1200,70706196-74f5-4069-bfbc-945f4cb3fa72,2020-08-31T22:30:00+00:00
1304,Hamidou,Diallo,417c9fe2-15ee-48b7-9d8b-a151146fff42,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Thunder,1,1,104,00:00,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1305,Mike,Muscala,7c636961-816a-4b44-8991-671df9d91d9c,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Thunder,1,1,104,00:00,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1306,Andre,Roberson,62933587-9382-4b7e-9cb0-9a07e5b4fdc8,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Thunder,1,1,104,00:00,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1307,Luguentz,Dort,3f7e2350-e208-4791-98c2-684b53bb5a9a,G,13,50.0,100.0,33.3,1,3,0,1,4,0,0,5,Thunder,1,1,104,20:04,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1308,Steven,Adams,a208e22a-6b63-45f9-b7c6-bf913a68f3df,C,6,0.0,33.3,0.0,1,14,9,1,1,0,0,4,Thunder,1,1,104,31:24,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1309,Deonte,Burton,a61a1458-1481-4474-8c30-bf4c3430050d,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Thunder,1,1,104,00:00,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1310,Terrance,Ferguson,c68679e2-2631-43b4-96b2-4287d6a0c45d,G-F,0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,Thunder,1,1,104,5:21,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1311,Dennis,Schroder,a2c6a907-282f-4172-9d60-42d03987da0e,G,12,100.0,45.5,0.0,2,8,1,1,2,0,0,3,Thunder,1,1,104,37:06,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1312,Darius,Bazley,6687bacd-1bd8-4f76-acdd-b4beac0bf402,F-G,8,83.3,0.0,50.0,3,9,0,0,0,0,0,1,Thunder,1,1,104,22:03,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
1313,Devon,Hall,e9de075d-9e19-4878-befd-f82dfcbbca87,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Thunder,1,1,104,00:00,Covid,8000,463ee129-b37c-451f-acc5-90d448b7c1f9,2020-09-01T01:00:00+00:00
